acoustic_scene_label,audio_fileNames,feat_ablation_preds,scene_events,feat_ablation_events
office,../audioData/sythenticSoundscenes/test/office1_upshift_6.wav,"['tubestation', 'tubestation', 'office', 'office', 'office', 'office', 'office', 'tube', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Speech', 'Telephone bell ringing', 'Telephone']","[['Speech', 'Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing'], ['Speech', 'Telephone bell ringing'], ['Telephone bell ringing', 'Speech', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office10_downshift_1.wav,"['quietstreet', 'park', 'office', 'park', 'park', 'park', 'park', 'park', 'quietstreet', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Telephone']","[['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Speech'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Speech'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone'], ['Telephone', 'Speech']]"
office,../audioData/sythenticSoundscenes/test/office4_downshift_9.wav,"['tubestation', 'park', 'office', 'office', 'quietstreet', 'park', 'tube', 'park', 'quietstreet', 'supermarket', 'office', 'supermarket', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Speech', 'Telephone']","[['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office4_4.wav,"['tubestation', 'tubestation', 'office', 'office', 'office', 'quietstreet', 'quietstreet', 'park', 'tube', 'supermarket', 'supermarket', 'supermarket', 'office', 'office', 'office', 'office']",['Speech'],"[['Speech', 'Domestic animals, pets', 'Animal'], ['Speech', 'Door'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
office,../audioData/sythenticSoundscenes/test/office3_upshift_3.wav,"['tubestation', 'park', 'park', 'busystreet', 'quietstreet', 'park', 'quietstreet', 'park', 'quietstreet', 'supermarket', 'quietstreet', 'office', 'office', 'office', 'office', 'office']",[],"[[], [], [], ['Telephone'], [], [], []]"
office,../audioData/sythenticSoundscenes/test/office2_downshift_0.wav,"['tubestation', 'park', 'office', 'office', 'office', 'office', 'tube', 'tube', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Telephone']","[['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Fowl'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Chicken, rooster'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office1_upshift_1.wav,"['tubestation', 'tubestation', 'office', 'office', 'office', 'office', 'office', 'tube', 'quietstreet', 'tube', 'office', 'office', 'office', 'office', 'office', 'office']","['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone']","[['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Speech', 'Telephone', 'Ringtone'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone'], ['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone']]"
office,../audioData/sythenticSoundscenes/test/office9_downshift_3.wav,"['tubestation', 'office', 'office', 'office', 'office', 'office', 'office', 'park', 'park', 'park', 'office', 'office', 'office', 'office', 'office', 'office']","['Chicken, rooster']","[[], ['Chicken, rooster'], ['Chicken, rooster', 'Fowl'], ['Chicken, rooster', 'Fowl'], ['Chicken, rooster'], ['Chicken, rooster', 'Fowl'], ['Chicken, rooster', 'Fowl']]"
office,../audioData/sythenticSoundscenes/test/office1_downshift_3.wav,"['tubestation', 'office', 'office', 'office', 'quietstreet', 'park', 'park', 'park', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Speech', 'Door']","[['Speech', 'Cat', 'Domestic animals, pets', 'Typewriter'], ['Speech', 'Door'], ['Speech'], ['Speech', 'Typewriter', 'Door', 'Cat'], ['Speech', 'Typewriter', 'Cat'], ['Speech', 'Typewriter'], ['Speech', 'Door', 'Typewriter']]"
office,../audioData/sythenticSoundscenes/test/office7_9.wav,"['tubestation', 'park', 'office', 'office', 'office', 'tube', 'quietstreet', 'park', 'quietstreet', 'park', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Telephone', 'Ringtone']","[['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Ringtone', 'Telephone'], ['Telephone bell ringing', 'Ringtone', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone', 'Ringtone']]"
office,../audioData/sythenticSoundscenes/test/office10_downshift_5.wav,"['quietstreet', 'park', 'office', 'park', 'tube', 'park', 'park', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']",['Telephone bell ringing'],"[['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing'], ['Telephone bell ringing', 'Telephone'], [], ['Chicken, rooster'], ['Chicken, rooster']]"
office,../audioData/sythenticSoundscenes/test/office10_downshift_4.wav,"['quietstreet', 'park', 'office', 'park', 'tube', 'park', 'park', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Chicken, rooster']","[[], ['Chicken, rooster', 'Fowl'], [], [], [], ['Chicken, rooster'], ['Chicken, rooster', 'Fowl', 'Cluck']]"
office,../audioData/sythenticSoundscenes/test/office1_downshift_6.wav,"['tubestation', 'tubestation', 'tube', 'office', 'tube', 'tube', 'tube', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Speech', 'Telephone']","[['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office3_upshift_0.wav,"['tubestation', 'park', 'park', 'busystreet', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'quietstreet', 'supermarket', 'office', 'office', 'office', 'office', 'office', 'office']",['Door'],"[[], ['Music'], [], [], [], [], []]"
office,../audioData/sythenticSoundscenes/test/office3_upshift_8.wav,"['tubestation', 'office', 'office', 'office', 'office', 'office', 'office', 'park', 'park', 'quietstreet', 'quietstreet', 'office', 'office', 'office', 'office', 'office']",[],"[[], [], [], [], [], [], []]"
office,../audioData/sythenticSoundscenes/test/office8_upshift_2.wav,"['office', 'office', 'office', 'office', 'office', 'office', 'office', 'bus', 'bus', 'bus', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Telephone']","[['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Ringtone', 'Music'], ['Telephone bell ringing', 'Telephone', 'Music'], ['Telephone bell ringing'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office10_downshift_2.wav,"['tubestation', 'park', 'office', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'office', 'office', 'office']",[],"[[], [], [], ['Tick-tock'], [], [], []]"
office,../audioData/sythenticSoundscenes/test/office9_upshift_1.wav,"['tubestation', 'office', 'office', 'office', 'office', 'park', 'tube', 'park', 'park', 'park', 'supermarket', 'supermarket', 'park', 'office', 'office', 'office']",[],"[['Typing', 'Computer keyboard'], ['Tick'], ['Typing'], ['Clicking'], ['Clicking', 'Typing'], ['Typing', 'Computer keyboard'], ['Tick', 'Tick-tock']]"
office,../audioData/sythenticSoundscenes/test/office3_downshift_0.wav,"['tubestation', 'park', 'office', 'office', 'tube', 'park', 'quietstreet', 'quietstreet', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']",['Typewriter'],"[['Typewriter'], ['Telephone bell ringing', 'Telephone'], ['Typewriter', 'Telephone'], [], ['Typewriter'], ['Typewriter'], ['Typewriter']]"
office,../audioData/sythenticSoundscenes/test/office7_7.wav,"['tubestation', 'park', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Speech']","[['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Telephone bell ringing', 'Speech'], ['Telephone bell ringing', 'Animal', 'Speech', 'Goat'], ['Telephone bell ringing', 'Speech'], ['Telephone bell ringing', 'Speech', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office3_upshift_1.wav,"['office', 'office', 'office', 'office', 'office', 'office', 'office', 'tube', 'tube', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Telephone']","[['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Music'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing'], ['Telephone bell ringing', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office7_upshift_2.wav,"['tubestation', 'office', 'office', 'office', 'office', 'tube', 'tube', 'tube', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'office', 'office', 'office', 'office']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
office,../audioData/sythenticSoundscenes/test/office4_upshift_1.wav,"['tubestation', 'office', 'office', 'office', 'office', 'office', 'tube', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
office,../audioData/sythenticSoundscenes/test/office10_2.wav,"['quietstreet', 'park', 'park', 'park', 'quietstreet', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park', 'park']",[],"[[], [], ['Typing', 'Computer keyboard'], ['Typing', 'Computer keyboard'], ['Typing', 'Computer keyboard'], ['Typing', 'Computer keyboard'], []]"
office,../audioData/sythenticSoundscenes/test/office2_upshift_0.wav,"['tubestation', 'office', 'office', 'office', 'office', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Telephone', 'Speech']","[['Telephone bell ringing', 'Telephone', 'Speech'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing'], ['Telephone bell ringing'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone']]"
office,../audioData/sythenticSoundscenes/test/office5_upshift_6.wav,"['office', 'office', 'office', 'office', 'office', 'office', 'office', 'tube', 'tube', 'supermarket', 'supermarket', 'office', 'office', 'office', 'office', 'office']","['Speech', 'Music']","[['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
office,../audioData/sythenticSoundscenes/test/office2_downshift_8.wav,"['tubestation', 'park', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office', 'office']","['Telephone bell ringing', 'Telephone']","[['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Telephone', 'Doorbell']]"
office,../audioData/sythenticSoundscenes/test/office3_downshift_9.wav,"['tubestation', 'busystreet', 'office', 'office', 'office', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'office', 'office', 'office', 'office', 'office', 'office']","['Chicken, rooster']","[[], ['Chicken, rooster'], ['Chicken, rooster', 'Animal'], ['Chicken, rooster', 'Fowl'], ['Chicken, rooster'], ['Chicken, rooster'], ['Chicken, rooster']]"
office,../audioData/sythenticSoundscenes/test/office5_upshift_4.wav,"['office', 'park', 'office', 'busystreet', 'office', 'restaurant', 'tube', 'tube', 'tube', 'supermarket', 'supermarket', 'openairmarket', 'restaurant', 'office', 'office', 'office']","['Speech', 'Music']","[['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech']]"
office,../audioData/sythenticSoundscenes/test/office6_downshift_7.wav,"['tubestation', 'office', 'office', 'office', 'office', 'park', 'park', 'park', 'park', 'park', 'park', 'office', 'office', 'office', 'office', 'office']","['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone']","[['Speech', 'Telephone bell ringing', 'Telephone', 'Ringtone'], ['Telephone bell ringing', 'Speech', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone'], ['Speech', 'Telephone bell ringing', 'Telephone']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket1_upshift_7.wav,"['tubestation', 'park', 'bus', 'busystreet', 'busystreet', 'park', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'quietstreet', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech', 'Insect'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket10_downshift_2.wav,"['tubestation', 'park', 'park', 'park', 'tube', 'tube', 'tube', 'tube', 'quietstreet', 'park', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Bird']","[['Speech', 'Bird', 'Music'], ['Speech', 'Bird flight, flapping wings'], ['Speech'], ['Speech'], ['Speech', 'Bird'], ['Speech', 'Music'], ['Speech'], ['Speech', 'Music', 'Bird flight, flapping wings'], ['Speech', 'Bird flight, flapping wings', 'Bird', 'Pigeon, dove'], ['Speech', 'Bird flight, flapping wings', 'Bird', 'Pigeon, dove'], ['Speech', 'Bird flight, flapping wings', 'Bird']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket4_upshift_0.wav,"['restaurant', 'park', 'tube', 'openairmarket', 'openairmarket', 'tube', 'tube', 'tube', 'tube', 'openairmarket', 'openairmarket', 'restaurant', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Music', 'Children playing']","[['Speech', 'Children playing', 'Music'], ['Speech', 'Music', 'Children playing'], ['Children playing', 'Speech', 'Music', 'Child speech, kid speaking'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Hubbub, speech noise, speech babble', 'Children playing']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket4_5.wav,"['tubestation', 'park', 'tube', 'park', 'quietstreet', 'park', 'tube', 'park', 'tube', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Music']","[['Speech', 'Music'], ['Speech', 'Music'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket3_upshift_4.wav,"['openairmarket', 'bus', 'bus', 'bus', 'bus', 'openairmarket', 'tube', 'bus', 'tube', 'tube', 'tube', 'park', 'restaurant', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Children playing', 'Music']","[['Speech', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Children playing', 'Child speech, kid speaking', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket2_downshift_1.wav,"['tubestation', 'tubestation', 'tube', 'tube', 'quietstreet', 'park', 'tube', 'tube', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Music']","[['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Animal', 'Horse', 'Music', 'Clip-clop'], ['Speech', 'Music'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket1_upshift_2.wav,"['tubestation', 'park', 'tube', 'busystreet', 'quietstreet', 'park', 'tube', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'quietstreet', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Hubbub, speech noise, speech babble']","[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Hubbub, speech noise, speech babble'], ['Speech', 'Hubbub, speech noise, speech babble'], ['Speech', 'Hubbub, speech noise, speech babble']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket9_downshift_0.wav,"['tubestation', 'park', 'park', 'park', 'quietstreet', 'park', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'quietstreet', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Bird', 'Pigeon, dove', 'Coo']","[['Speech', 'Bird', 'Pigeon, dove'], ['Speech', 'Animal'], ['Speech'], ['Speech', 'Bird'], ['Speech', 'Bird', 'Pigeon, dove', 'Coo'], ['Speech', 'Bird', 'Pigeon, dove'], ['Speech'], ['Speech', 'Bird'], ['Speech', 'Bird', 'Pigeon, dove', 'Coo'], ['Speech', 'Bird', 'Pigeon, dove', 'Coo'], ['Speech', 'Bird', 'Pigeon, dove', 'Coo']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket1_downshift_4.wav,"['tubestation', 'tubestation', 'tube', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Snake'], ['Speech', 'Snake'], ['Speech', 'Snake'], ['Speech'], ['Speech']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket7_6.wav,"['tubestation', 'park', 'bus', 'park', 'tube', 'tube', 'tube', 'tube', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket10_downshift_6.wav,"['tubestation', 'park', 'park', 'park', 'quietstreet', 'park', 'quietstreet', 'park', 'quietstreet', 'park', 'quietstreet', 'park', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket10_downshift_5.wav,"['tubestation', 'park', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Music']","[['Speech', 'Music'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket1_downshift_7.wav,"['tubestation', 'tubestation', 'busystreet', 'busystreet', 'quietstreet', 'park', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'busystreet', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket3_upshift_1.wav,"['openairmarket', 'park', 'bus', 'bus', 'openairmarket', 'openairmarket', 'tube', 'bus', 'tube', 'tube', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Children playing', 'Music']","[['Speech', 'Children playing', 'Music'], ['Speech', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket3_upshift_9.wav,"['openairmarket', 'openairmarket', 'bus', 'bus', 'openairmarket', 'openairmarket', 'tube', 'tube', 'tube', 'tube', 'tube', 'openairmarket', 'restaurant', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Children playing', 'Music']","[['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music', 'Child speech, kid speaking'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket8_downshift_8.wav,"['tubestation', 'tubestation', 'tube', 'park', 'quietstreet', 'park', 'quietstreet', 'park', 'quietstreet', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech'], ['Speech'], ['Speech']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket10_downshift_3.wav,"['tubestation', 'park', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'tube', 'openairmarket', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Bird', 'Pigeon, dove', 'Music', 'Coo']","[['Speech', 'Music', 'Bird', 'Pigeon, dove', 'Television'], ['Speech', 'Animal'], ['Speech', 'Music', 'Animal'], ['Speech', 'Music', 'Bird', 'Pigeon, dove'], ['Speech', 'Bird', 'Pigeon, dove', 'Coo', 'Music'], ['Speech', 'Pigeon, dove', 'Bird', 'Music', 'Coo'], ['Speech', 'Bird', 'Pigeon, dove', 'Music', 'Coo'], ['Speech', 'Bird', 'Music', 'Pigeon, dove'], ['Speech', 'Bird', 'Pigeon, dove', 'Music', 'Animal'], ['Speech', 'Bird', 'Pigeon, dove', 'Music', 'Coo'], ['Speech', 'Bird', 'Pigeon, dove', 'Music', 'Coo']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket9_downshift_8.wav,"['tubestation', 'park', 'park', 'park', 'quietstreet', 'park', 'quietstreet', 'park', 'quietstreet', 'quietstreet', 'quietstreet', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket3_downshift_1.wav,"['tubestation', 'tubestation', 'tube', 'park', 'openairmarket', 'park', 'tube', 'tube', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Music']","[['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket7_4.wav,"['openairmarket', 'park', 'openairmarket', 'openairmarket', 'tube', 'openairmarket', 'restaurant', 'restaurant', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']",['Speech'],"[['Speech', 'Chatter'], ['Speech'], ['Speech', 'Music', 'Chink, clink'], ['Speech'], ['Speech'], ['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech'], ['Speech'], ['Speech']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket3_upshift_2.wav,"['openairmarket', 'openairmarket', 'bus', 'bus', 'openairmarket', 'openairmarket', 'tube', 'park', 'tube', 'tube', 'tube', 'park', 'restaurant', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Children playing', 'Music']","[['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Children playing'], ['Speech', 'Children playing'], ['Speech', 'Music', 'Children playing'], ['Speech', 'Children playing', 'Music'], ['Speech', 'Music']]"
openairmarket,../audioData/sythenticSoundscenes/test/openairmarket7_downshift_9.wav,"['tubestation', 'tube', 'tube', 'tube', 'tube', 'restaurant', 'tube', 'tube', 'tube', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket', 'openairmarket']","['Speech', 'Music']","[['Speech'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech', 'Music'], ['Speech'], ['Speech', 'Music']]"
